term;c1;c2;c3;c4;pwc1;pwc2;pwc3;pwc4;pc1;pc2;pc3;pc4
 linguistic ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 graph ;6;1;0;0;0.0014830508474576272;0.0008435259384226065;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 hopping ;0;0;3;0;0.000211864406779661;0.00042176296921130323;0.0006881128505074832;0.00028901734104046245;21;3;24;9
 build ;3;0;0;1;0.000847457627118644;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 used ;11;1;8;1;0.002542372881355932;0.0008435259384226065;0.0015482539136418372;0.0005780346820809249;21;3;24;9
 cause ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 sr ;0;0;0;5;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0017341040462427746;21;3;24;9
 pipeline ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 aim ;0;1;0;0;0.000211864406779661;0.0008435259384226065;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 length ;1;0;2;0;0.000423728813559322;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 series ;0;0;4;1;0.000211864406779661;0.00042176296921130323;0.000860141063134354;0.0005780346820809249;21;3;24;9
 gradual ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 pathologies ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 uniform ;0;1;0;0;0.000211864406779661;0.0008435259384226065;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 coefficients ;1;2;4;0;0.000423728813559322;0.0012652889076339097;0.000860141063134354;0.00028901734104046245;21;3;24;9
 medical ;0;0;3;0;0.000211864406779661;0.00042176296921130323;0.0006881128505074832;0.00028901734104046245;21;3;24;9
 temporal ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 give ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 application ;2;0;1;2;0.000635593220338983;0.00042176296921130323;0.0003440564252537416;0.0008670520231213873;21;3;24;9
 sparse ;0;0;4;0;0.000211864406779661;0.00042176296921130323;0.000860141063134354;0.00028901734104046245;21;3;24;9
 real ;3;1;7;4;0.000847457627118644;0.0008435259384226065;0.0013762257010149664;0.001445086705202312;21;3;24;9
 automatically ;1;0;2;1;0.000423728813559322;0.00042176296921130323;0.0005160846378806125;0.0005780346820809249;21;3;24;9
 ultimate ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 dimensionality ;3;0;0;0;0.000847457627118644;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 mainly ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 hmm ;8;0;0;0;0.0019067796610169492;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 optimization ;6;0;10;5;0.0014830508474576272;0.00042176296921130323;0.0018923103388955788;0.0017341040462427746;21;3;24;9
 refers ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 inputted ;0;1;0;0;0.000211864406779661;0.0008435259384226065;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 db ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 conclusion ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 commonface ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 positivity ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 merging ;0;0;9;0;0.000211864406779661;0.00042176296921130323;0.001720282126268708;0.00028901734104046245;21;3;24;9
 tend ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 framework ;3;1;11;2;0.000847457627118644;0.0008435259384226065;0.00206433855152245;0.0008670520231213873;21;3;24;9
 satisfactory ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 mflda ;2;0;0;0;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 linear ;7;4;2;4;0.001694915254237288;0.002108814846056516;0.0005160846378806125;0.001445086705202312;21;3;24;9
 scores ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 deformation ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 bottom ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 complementary ;6;0;0;0;0.0014830508474576272;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 consistently ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 block ;1;0;13;5;0.000423728813559322;0.00042176296921130323;0.002408394976776191;0.0017341040462427746;21;3;24;9
 tightly ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 halo ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 convex ;2;0;0;3;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.0011560693641618498;21;3;24;9
 symmetric ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 bands ;0;0;3;0;0.000211864406779661;0.00042176296921130323;0.0006881128505074832;0.00028901734104046245;21;3;24;9
 segments ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 capable ;1;0;1;0;0.000423728813559322;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 tradeoff ;2;0;1;0;0.000635593220338983;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 included ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 electron ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 neighboring ;1;0;2;0;0.000423728813559322;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 classify ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 six ;0;1;0;0;0.000211864406779661;0.0008435259384226065;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 separable ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 noisy ;0;0;1;1;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.0005780346820809249;21;3;24;9
 verification ;2;0;0;0;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 validation ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 pairs ;2;0;0;0;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 supervised ;0;0;3;0;0.000211864406779661;0.00042176296921130323;0.0006881128505074832;0.00028901734104046245;21;3;24;9
 analyzed ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 cluster ;4;0;0;1;0.001059322033898305;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 conviction ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 simulated ;0;1;5;1;0.000211864406779661;0.0008435259384226065;0.001032169275761225;0.0005780346820809249;21;3;24;9
 rician ;0;0;0;4;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.001445086705202312;21;3;24;9
 parallel ;0;1;0;0;0.000211864406779661;0.0008435259384226065;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 justify ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 concept ;3;0;2;0;0.000847457627118644;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 em ;0;0;0;2;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0008670520231213873;21;3;24;9
 least ;0;0;5;3;0.000211864406779661;0.00042176296921130323;0.001032169275761225;0.0011560693641618498;21;3;24;9
 function ;0;3;9;5;0.000211864406779661;0.001687051876845213;0.001720282126268708;0.0017341040462427746;21;3;24;9
 reduction ;4;0;3;2;0.001059322033898305;0.00042176296921130323;0.0006881128505074832;0.0008670520231213873;21;3;24;9
 determines ;2;0;1;0;0.000635593220338983;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 moment ;3;0;1;0;0.000847457627118644;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 sharper ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 mem ;2;0;0;0;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 make ;1;0;1;1;0.000423728813559322;0.00042176296921130323;0.0003440564252537416;0.0005780346820809249;21;3;24;9
 whose ;0;1;2;0;0.000211864406779661;0.0008435259384226065;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 textural ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 incomparable ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 faster ;0;0;3;0;0.000211864406779661;0.00042176296921130323;0.0006881128505074832;0.00028901734104046245;21;3;24;9
 improvements ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 undirected ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 pathological ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 shape ;1;0;10;0;0.000423728813559322;0.00042176296921130323;0.0018923103388955788;0.00028901734104046245;21;3;24;9
 uncovers ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 sufficient ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 picking ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 unsupervised ;2;0;0;0;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 variant ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 ones ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 usually ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 cut ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 produced ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 spiht ;0;0;7;0;0.000211864406779661;0.00042176296921130323;0.0013762257010149664;0.00028901734104046245;21;3;24;9
 comparison ;2;0;4;0;0.000635593220338983;0.00042176296921130323;0.000860141063134354;0.00028901734104046245;21;3;24;9
 initialization ;0;0;8;0;0.000211864406779661;0.00042176296921130323;0.0015482539136418372;0.00028901734104046245;21;3;24;9
 search ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 programming ;4;0;1;1;0.001059322033898305;0.00042176296921130323;0.0003440564252537416;0.0005780346820809249;21;3;24;9
 errors ;2;0;0;0;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 facial ;6;0;0;0;0.0014830508474576272;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 result ;2;0;5;0;0.000635593220338983;0.00042176296921130323;0.001032169275761225;0.00028901734104046245;21;3;24;9
 automatic ;0;0;8;0;0.000211864406779661;0.00042176296921130323;0.0015482539136418372;0.00028901734104046245;21;3;24;9
 steins ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 sampling ;0;1;1;7;0.000211864406779661;0.0008435259384226065;0.0003440564252537416;0.0023121387283236996;21;3;24;9
 undetermined ;0;1;0;0;0.000211864406779661;0.0008435259384226065;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 question ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 reveal ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 mcmc ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 drop ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 biomedical ;0;0;2;1;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.0005780346820809249;21;3;24;9
 procedures ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 feasibility ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 allow ;1;0;2;0;0.000423728813559322;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 random ;1;0;4;0;0.000423728813559322;0.00042176296921130323;0.000860141063134354;0.00028901734104046245;21;3;24;9
 useful ;1;0;4;0;0.000423728813559322;0.00042176296921130323;0.000860141063134354;0.00028901734104046245;21;3;24;9
 latest ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 database ;5;0;0;0;0.001271186440677966;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 dedicated ;1;0;1;0;0.000423728813559322;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 dynamic ;0;0;7;1;0.000211864406779661;0.00042176296921130323;0.0013762257010149664;0.0005780346820809249;21;3;24;9
 mapping ;3;2;0;0;0.000847457627118644;0.0012652889076339097;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 fcm ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 angle ;3;0;0;0;0.000847457627118644;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 tsvq ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 eigenvectors ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 al ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 murase ;2;0;0;0;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 issues ;1;0;1;0;0.000423728813559322;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 versatile ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 numeral ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 toboggan ;0;0;7;0;0.000211864406779661;0.00042176296921130323;0.0013762257010149664;0.00028901734104046245;21;3;24;9
 factor ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 quantizers ;2;0;0;0;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 h ;2;0;0;0;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 five ;0;1;1;0;0.000211864406779661;0.0008435259384226065;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 case ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 document ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 sub ;4;1;0;0;0.001059322033898305;0.0008435259384226065;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 knowledge ;0;0;1;1;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.0005780346820809249;21;3;24;9
 competitive ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 sparsity ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 types ;0;1;2;0;0.000211864406779661;0.0008435259384226065;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 equation ;0;0;5;1;0.000211864406779661;0.00042176296921130323;0.001032169275761225;0.0005780346820809249;21;3;24;9
 carry ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 enhanced ;3;0;2;1;0.000847457627118644;0.00042176296921130323;0.0005160846378806125;0.0005780346820809249;21;3;24;9
 rather ;1;0;4;0;0.000423728813559322;0.00042176296921130323;0.000860141063134354;0.00028901734104046245;21;3;24;9
 degraded ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 minimizing ;0;0;3;1;0.000211864406779661;0.00042176296921130323;0.0006881128505074832;0.0005780346820809249;21;3;24;9
 priors ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 histograms ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 spatially ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 overshoot ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 anisotropic ;0;0;6;0;0.000211864406779661;0.00042176296921130323;0.0012041974883880955;0.00028901734104046245;21;3;24;9
 phenomena ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 template ;2;0;2;0;0.000635593220338983;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 infer ;0;1;0;0;0.000211864406779661;0.0008435259384226065;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 undershoot ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 basic ;0;2;0;0;0.000211864406779661;0.0012652889076339097;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 decoding ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 optimizing ;0;0;1;1;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.0005780346820809249;21;3;24;9
 incorporating ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 data ;23;5;22;11;0.005084745762711864;0.0025305778152678194;0.0039566488904180285;0.003468208092485549;21;3;24;9
 potential ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 barrett ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 recovers ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 nonlinear ;3;0;4;6;0.000847457627118644;0.00042176296921130323;0.000860141063134354;0.002023121387283237;21;3;24;9
 deforms ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 affect ;1;0;0;1;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 finding ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 summation ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 maxima ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 boundary ;1;0;2;0;0.000423728813559322;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 thereby ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 lett ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 pyramid ;2;0;0;0;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 wsd ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 correlated ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 carlo ;0;0;0;6;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.002023121387283237;21;3;24;9
 robustly ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 area ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 however ;1;0;4;1;0.000423728813559322;0.00042176296921130323;0.000860141063134354;0.0005780346820809249;21;3;24;9
 beforehand ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 comput ;2;0;0;0;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 codebook ;7;0;0;0;0.001694915254237288;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 sought ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 results ;13;1;31;12;0.0029661016949152543;0.0008435259384226065;0.0055049028040598654;0.0037572254335260114;21;3;24;9
 already ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 planes ;0;1;0;0;0.000211864406779661;0.0008435259384226065;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 particular ;0;0;1;2;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.0008670520231213873;21;3;24;9
 two ;6;1;12;2;0.0014830508474576272;0.0008435259384226065;0.0022363667641493207;0.0008670520231213873;21;3;24;9
 solution ;4;0;3;1;0.001059322033898305;0.00042176296921130323;0.0006881128505074832;0.0005780346820809249;21;3;24;9
 superiority ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 written ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 explanation ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 source ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 categorize ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 efficiently ;1;0;2;0;0.000423728813559322;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 various ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 convergence ;1;0;4;0;0.000423728813559322;0.00042176296921130323;0.000860141063134354;0.00028901734104046245;21;3;24;9
 previously ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 frequency ;8;0;0;2;0.0019067796610169492;0.00042176296921130323;0.0001720282126268708;0.0008670520231213873;21;3;24;9
 gamma ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 duality ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 leakage ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 region ;2;0;12;0;0.000635593220338983;0.00042176296921130323;0.0022363667641493207;0.00028901734104046245;21;3;24;9
 signer ;0;1;0;0;0.000211864406779661;0.0008435259384226065;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 separates ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 third ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 fastest ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 banks ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 geometrical ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 plane ;0;2;1;0;0.000211864406779661;0.0012652889076339097;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 competition ;0;0;4;0;0.000211864406779661;0.00042176296921130323;0.000860141063134354;0.00028901734104046245;21;3;24;9
 compensate ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 systems ;2;0;2;1;0.000635593220338983;0.00042176296921130323;0.0005160846378806125;0.0005780346820809249;21;3;24;9
 kmp ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 reduces ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 predicts ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 produce ;2;0;0;1;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 handling ;0;0;4;0;0.000211864406779661;0.00042176296921130323;0.000860141063134354;0.00028901734104046245;21;3;24;9
 volumes ;0;0;3;0;0.000211864406779661;0.00042176296921130323;0.0006881128505074832;0.00028901734104046245;21;3;24;9
 estimate ;2;0;3;5;0.000635593220338983;0.00042176296921130323;0.0006881128505074832;0.0017341040462427746;21;3;24;9
 slope ;0;0;0;6;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.002023121387283237;21;3;24;9
 essential ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 filter ;0;0;7;27;0.000211864406779661;0.00042176296921130323;0.0013762257010149664;0.008092485549132947;21;3;24;9
 transformations ;2;0;2;0;0.000635593220338983;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
