Term#Текст_1#Текст_2#Текст_3#Текст_4#Текст_5#Текст_6#Текст_7#Текст_8#Текст_9#Текст_10#Текст_11#Текст_12#Текст_13#Текст_14#Текст_15#Текст_16#Текст_17#Текст_18#Текст_19#Текст_20#Текст_21#Текст_22#Текст_23
 откр #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 ядерн #0.006511961058558435#0.006849368367292033#0.007107140295093347#0.005954631058051182#0.0#0.006235509881544162#0.007822059733061316#0.0#0.005625225935690904#0.007426562330827878#0.005849239357908683#0.0#0.0#0.0#0.0#0.006148502766917964#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 близк #0.0#0.0#0.0#0.0#0.021904982027239266#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 ден #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.017281885248890218#0.0#0.017184796005918924#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.01738007777871346
 компенсир #0.0#0.0#0.0#0.0#0.021904982027239266#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 негативн #0.01302392211711687#0.0#0.028428561180373388#0.0#0.0#0.0#0.0#0.0#0.011250451871381809#0.014853124661655757#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 скрыва #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 задержк #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.02054803623794126#0.0#0.0#0.0#0.0
 станет #0.0#0.0#0.0#0.013778800401142202#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.01307219525236568#0.0#0.013534927827670658#0.0#0.0#0.0#0.0
 строительств #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.01593173796382067#0.0#0.045205325453993625#0.0#0.01738007777871346#0.0
 тестирован #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.017950030491501106#0.020941702240084625#0.0#0.0
 однак #0.0#0.0120307155175511#0.0#0.0#0.0#0.010952491013619633#0.0#0.013118237824222384#0.0#0.0#0.01027401811897063#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.013192773266405467
 обществен #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.011250451871381809#0.014853124661655757#0.0#0.0#0.014770146311590642#0.0#0.02873756728016005#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 приземл #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.019845539272541558#0.0#0.0#0.0#0.0#0.0#0.0
 шумих #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.026385546532810934
 запад #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.02054803623794126#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 абсолютн #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.026385546532810934
 термодинамик #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.025238348857471327#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 предвеща #0.0#0.0#0.0#0.0#0.021904982027239266#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 спасен #0.0#0.0#0.0#0.0#0.021904982027239266#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 помим #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.026089079717835528#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 социальн #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.02054803623794126#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 держа #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.026385546532810934
 подобн #0.0#0.0#0.0#0.016413766620606868#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.020703728350992757
 гигантск #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 широк #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.013016568889589655#0.0#0.0#0.0#0.0#0.0#0.033248844446234445#0.0#0.0#0.0#0.013534927827670658#0.0#0.0#0.0#0.0
 пыльн #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.019845539272541558#0.0#0.0#0.0#0.0#0.0#0.0
 законч #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 строминжер #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.021302092613645525#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 извест #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.02418675098841002#0.0#0.0#0.0#0.0#0.0
 пресс #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.02418675098841002#0.0#0.0#0.0#0.0#0.0
 иска #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.019845539272541558#0.0#0.0#0.0#0.0#0.0#0.0
 хран #0.0#0.0#0.0#0.0#0.0#0.0#0.02747843899274985#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 конструкц #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.016123257476879312#0.0#0.04188340448016925#0.0#0.0
 профессионал #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.05337765735373246#0.0#0.0
 точк #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.02054803623794126#0.0#0.0#0.0#0.0
 продолжат #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.02418675098841002#0.0#0.0#0.0#0.0#0.0
 став #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 звездн #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.025943330669132538#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 space #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.026385546532810934#0.0
 политическ #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.02054803623794126#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 состоян #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.020703728350992757
 позвол #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.026089079717835528#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 испаря #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.050476697714942655#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 иде #0.0#0.0#0.0#0.0#0.021904982027239266#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 практическ #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.04260418522729105#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 великобритан #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.014853124661655757#0.0#0.0#0.0#0.03804109625575144#0.014368783640080025#0.012297005533835928#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 деся #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.02054803623794126#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 улажива #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.022876138865885343#0.0#0.0#0.0
 усомн #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.026385546532810934
 флорид #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.011698478715817365#0.01302392211711687#0.015194575803303016#0.015021910169174573#0.0
 включен #0.0#0.0#0.0#0.0#0.021904982027239266#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 образ #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.014031622426851234#0.0#0.0#0.0#0.0#0.0#0.01593173796382067#0.0#0.015068441817997876#0.0#0.0#0.0
 жит #0.0#0.007636949162344105#0.007924361227593615#0.0#0.0#0.006952505605341567#0.008721486321493563#0.008327294849335662#0.006272047609925158#0.0#0.0#0.0#0.008234252448784425#0.0#0.0#0.006855493899220522#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 пишет #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.026089079717835528#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 вертикальн #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.026385546532810934#0.0
 денежн #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.02623647564844477#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 техническ #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.026385546532810934
 лет #0.007260744770110406#0.0076369491623441066#0.011886541841390423#0.006639329677173029#0.0#0.010428758408012353#0.013082229482240347#0.004163647424667832#0.006272047609925159#0.008280512294002318#0.0065218194174000545#0.0#0.01235137867317664#0.0#0.004005247794381555#0.0068554938992205225#0.006298851232189797#0.0#0.0#0.0#0.0#0.0#0.0
 финансирован #0.0#0.0#0.019590624676208198#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.01897841765507669#0.0#0.0#0.0#0.0#0.0
 отправ #0.0#0.010667842948464087#0.0#0.009274295896637696#0.0#0.009711762684214946#0.0#0.0#0.008761249740653483#0.0#0.009110149066608711#0.0#0.0#0.0#0.0#0.0#0.026396072936584213#0.0#0.0#0.0#0.0#0.0#0.0
 неподготовлен #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.026385546532810934
 баз #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.01897841765507669#0.0#0.0#0.0#0.0#0.020703728350992757
 возможн #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.010651046306822762#0.012971665334566269#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.013192773266405467#0.026385546532810934
 век #0.0#0.0#0.0#0.0#0.021904982027239266#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 взлетн #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.02418675098841002#0.0#0.0#0.0#0.0#0.0
 лауреат #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.03340903733650881#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 составля #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.025238348857471327#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 сми #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.022876138865885343#0.0#0.0#0.0
 подлин #0.0#0.0#0.0#0.0#0.0#0.0#0.02747843899274985#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 цивилизац #0.0#0.0#0.019590624676208198#0.0#0.03437600179032759#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 окружа #0.0#0.0#0.0#0.0#0.021904982027239266#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 увер #0.009046804274468575#0.009515550609933268#0.00987366272966194#0.0#0.0#0.008662741828854343#0.0#0.0#0.0#0.010317422852343374#0.0#0.0#0.020519567237062802#0.0#0.0#0.008541866361474979#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 облада #0.0#0.0#0.0#0.02091827112511137#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 нул #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.02418675098841002#0.0#0.0#0.0#0.0#0.0
 созда #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.012297005533835928#0.0#0.0#0.0#0.01302392211711687#0.0#0.015021910169174573#0.0
 холм #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.021302092613645525#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 межорбитальн #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.02418675098841002#0.0#0.0#0.0#0.0#0.0
 мобильн #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.026385546532810934#0.0
 выступ #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.03340903733650881#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 осуществля #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.016948168324533604#0.0#0.0#0.0#0.0#0.0#0.020703728350992757#0.0
 серьезн #0.0#0.0#0.0#0.013778800401142202#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.01307219525236568#0.0#0.0#0.0#0.0#0.0#0.01738007777871346
 то #0.0#0.0#0.0#0.0#0.009711762684214946#0.0#0.0#0.0#0.0#0.023133636955658076#0.009110149066608711#0.009444466463548481#0.02300439876037507#0.0#0.0#0.009576249716528226#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 мягк #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.019845539272541558#0.0#0.0#0.0#0.0#0.0#0.0
 популярн #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.025943330669132538#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 случа #0.0#0.0#0.0#0.011909262116102364#0.024942039526176647#0.0#0.0#0.014937040620196185#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 суммарн #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.021302092613645525#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 ссылк #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.026385546532810934#0.0
 подразумева #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.02418675098841002#0.0#0.0#0.0#0.0#0.0
 поддержк #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.02054803623794126#0.0#0.0#0.0#0.0
 столет #0.0#0.0#0.016445664994911662#0.013778800401142202#0.0#0.0#0.0#0.017281885248890218#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 утвержда #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.021599331115231275#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 понят #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.025238348857471327#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 некотор #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.022876138865885343#0.0#0.0#0.0
 отправк #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 неизбежн #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.021599331115231275#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 горазд #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.021302092613645525#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 провод #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.02054803623794126#0.0#0.0#0.0#0.0
 удаст #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.026089079717835528#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 развит #0.005834603798706539#0.006136914876359728#0.006367874038373266#0.0#0.005586908354421828#0.005586908354421828#0.0#0.00669166424371428#0.005040104558031606#0.013308141248735141#0.005240816686448794#0.0#0.0#0.0#0.0#0.005508951493662454#0.0#0.0#0.005240816686448794#0.0#0.0#0.0#0.0
 член #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.02054803623794126#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 организм #0.009046804274468575#0.0#0.01974732545932388#0.008272528232960003#0.0#0.008662741828854343#0.0#0.0#0.007814899011562215#0.010317422852343374#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 над #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0142274125072259#0.0#0.01593173796382067#0.0#0.0#0.0#0.0#0.01738007777871346
 чтоб #0.0#0.004334203459674201#0.008994637287280867#0.0037680237284554983#0.003945760696778871#0.007891521393557742#0.0#0.004725995862808591#0.007119159725252091#0.004699445324253487#0.007402666085992218#0.0#0.0#0.0#0.0#0.007781407141554611#0.007149583484761715#0.00871355487205334#0.0#0.0#0.0#0.00950569622405819#0.004752848112029095
 сообщ #0.0#0.0#0.012483484381114851#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.010651046306822762#0.0#0.0#0.0#0.010799665557615638#0.0#0.01209337549420501#0.0#0.022876138865885343#0.0#0.0#0.0
 медийн #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.026385546532810934
 стро #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.011298530725533013#0.0#0.0#0.01302392211711687#0.030389151606606032#0.015021910169174573#0.0
 планет #0.0039007751362673823#0.00615433175644258#0.002128648797479244#0.008917312529980615#0.003735176191803201#0.003735176191803201#0.00937109293091454#0.011184425885060433#0.003369605756009696#0.004448636812709431#0.0017518967979253952#0.003632373177349902#0.013271352279256066#0.0#0.0#0.00920764363560789#0.008460014451520071#0.0#0.005255690393776186#0.0039007751362673823#0.0#0.0#0.004499189503762947
 услов #0.007260744770110405#0.007636949162344105#0.023773083682780843#0.0#0.0#0.006952505605341567#0.0#0.0#0.006272047609925158#0.01656102458800463#0.0#0.0#0.01646850489756885#0.0#0.0#0.006855493899220522#0.0#0.0#0.0#0.0#0.0#0.00837460902461598#0.0
 блок #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.026385546532810934#0.0
 начнут #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.015572034999037287#0.0#0.0#0.0#0.0#0.0#0.020703728350992757
 совет #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.02054803623794126#0.0#0.0#0.0#0.0
 шаг #0.0#0.0#0.0#0.0#0.021904982027239266#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.009922769636270779#0.0#0.02054803623794126#0.022876138865885343#0.013344414338433115#0.0#0.0
 колонизир #0.0#0.0#0.0#0.0#0.0#0.0#0.02747843899274985#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 informing #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.026089079717835528#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 инвестиц #0.010142333443613639#0.010667842948464087#0.011069320908890155#0.0#0.0#0.009711762684214946#0.0#0.0#0.008761249740653483#0.011566818477829038#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 нег #0.0#0.0#0.0#0.011909262116102364#0.0#0.012471019763088323#0.0#0.0#0.0#0.0#0.011698478715817365#0.0#0.0#0.0#0.0#0.0#0.011298530725533013#0.0#0.0#0.0#0.0#0.0#0.0
 ссср #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.02054803623794126#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 нобелевск #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.03340903733650881#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 кабелеукладчик #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.02418675098841002#0.0#0.0#0.0#0.0#0.0
 крест #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.021599331115231275#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 планир #0.0#0.0#0.0#0.016413766620606868#0.017188000895163796#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 разработа #0.0#0.0#0.0#0.0#0.017188000895163796#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.016123257476879312#0.0#0.0#0.0#0.0
 взрыв #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.050476697714942655#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
 задержива #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.017950030491501106#0.0#0.020703728350992757#0.0
 втор #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.016714936650342776#0.0#0.0#0.0#0.0#0.015572034999037287#0.0#0.0#0.0#0.0#0.0#0.0
 ряд #0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.02418675098841002#0.0#0.0#0.0#0.0#0.0
